[2025-09-19 17:40:33] 串口已打开: COM3 @ 115200, 8N1.0
[2025-09-19 17:42:48] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:49] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:50] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:51] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:52] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:53] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:54] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:55] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:56] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:57] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:58] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:42:59] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:00] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:01] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:02] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:03] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:04] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:05] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:06] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:07] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:08] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:09] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:10] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:11] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:12] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:13] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:14] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:15] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:16] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:17] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:19] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:19] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:21] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:22] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:22] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:23] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:24] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:25] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:27] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:28] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:29] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:30] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:30] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:31] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:32] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:33] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:35] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:36] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:37] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:38] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:39] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:40] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:41] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:42] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:43] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:44] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:45] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:46] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:47] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:48] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:49] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:50] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:51] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:52] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:53] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:54] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:55] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:56] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:57] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:58] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:43:59] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:00] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:01] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:02] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:03] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:04] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:05] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:06] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:07] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:08] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:09] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:10] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:11] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:12] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:13] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:14] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:15] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:16] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:17] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:18] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:19] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:20] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:21] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:22] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:23] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:24] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:25] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:26] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:27] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:28] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:29] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:30] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:31] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:32] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:33] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:34] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:35] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:36] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:37] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:38] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:39] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:40] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:41] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:42] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:43] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:44] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:45] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:46] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:47] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:48] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:49] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:50] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:51] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:52] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:53] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:54] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:55] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:56] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:57] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:58] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:44:59] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:00] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:01] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:02] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:03] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:04] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:05] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:06] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:07] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:08] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:09] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:10] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:11] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:12] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:13] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:14] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:15] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:16] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:17] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:18] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:19] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:20] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:21] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:22] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:23] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:24] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:25] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:26] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:27] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:28] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:29] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:30] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:31] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:32] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:33] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:34] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:35] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:36] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:37] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:38] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:39] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:40] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:41] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:42] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:43] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:44] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:45] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:46] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:47] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:48] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:49] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:50] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:51] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:52] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:53] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:54] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:55] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:56] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:57] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:58] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:45:59] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:00] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:01] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:02] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:03] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:04] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:05] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:06] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:07] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:08] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:09] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:10] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:11] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:12] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:13] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:14] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:15] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:16] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:17] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:18] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:19] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:20] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:21] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:22] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:23] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:24] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:25] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:26] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:27] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:28] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:29] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:30] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:31] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:32] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:33] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:34] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:35] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:36] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:37] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:38] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:39] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:40] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:41] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:42] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:43] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:44] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:45] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:46] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:47] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:48] [接收] [WiFi] Disconnecting from WiFi!
[2025-09-19 17:46:49] [接收] [WiFi] Disconnecting from WiFi!
